id,name,category,source,notes,evidenceLevel,tensileStrengthMpaMin,tensileStrengthMpaMax,elasticModulusGpaMin,elasticModulusGpaMax,elongationPctMin,elongationPctMax,punctureResistanceN,wvtr,otr,waterSolubility,swellingRatio,degradationDaysMin,degradationDaysMax,enzymaticDegradability,hydrolyticStability,cytotoxicitySafe,hemocompatible,antimicrobial,endotoxinConcern,sterGamma,sterEto,sterSteam,sterUv,sterAutoclave,procFilm,procCasting,procExtrusion,procCoating,procMelt,solventCompatible,costBand,availabilityBand,dataCompleteness
mat-0506,Ultra-Pure Xanthan Type-137,Xanthan & Gellan Gums,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",high,24.35,60.06,2.58,3.03,15.25,90.09,29.86,607.9,197.2,False,5.01,80,157,True,med,True,True,True,Low (<0.1 EU/mg),True,True,True,True,False,False,False,True,False,True,"Water, Dilute Acetic Acid",high,high,0.88
mat-0507,Biomedical Grade Chondroitin Type-976,Chondroitin & Glycosaminoglycans,Red Seaweed (Rhodophyta),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,18.76,56.12,3.39,4.93,54.13,156.43,8.64,701.4,84.3,False,5.01,85,196,True,low,True,False,False,Low (<0.1 EU/mg),False,True,True,True,False,False,True,False,True,False,"DMSO, Water",low,low,0.93
mat-0508,Ultra-Pure Dextran Type-623,Dextran & Dextran Esters,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,24.91,73.09,2.7,5.97,50.64,88.63,2.79,183.3,64.9,False,2.88,89,216,True,high,True,False,False,Standard (<0.5 EU/mg),False,False,False,False,False,True,False,False,False,True,Phosphate Buffered Saline,low,low,1.0
mat-0509,Low-MW Hyaluronic Acid Type-265,Hyaluronic Acid & Hyaluronates,Sphingomonas elodea culture,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",med,30.39,69.34,1.09,5.08,24.04,172.69,30.25,1480.3,325.6,True,4.2,52,273,True,med,True,False,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,True,False,True,True,True,True,Ethanol/Water 70:30,med,high,0.97
mat-0510,High-MW Pectin Type-947,Pectin & Pectinates,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",low,31.76,47.07,2.0,3.36,11.71,100.35,6.47,2237.9,41.6,False,4.13,14,174,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,False,False,True,False,False,False,True,True,"Water, Dilute Acetic Acid",med,low,0.91
mat-0511,Carboxymethylated Chondroitin Type-173,Chondroitin & Glycosaminoglycans,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,41.73,62.13,1.56,1.82,56.33,79.12,25.65,1542.2,103.1,False,8.77,70,267,True,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,True,True,False,True,True,True,True,Ethanol/Water 70:30,low,low,0.94
mat-0512,Pharma-Grade Biopolymer Blends Type-540,Biopolymer Blends & Composites,Aureobasidium pullulans culture,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,26.28,60.41,1.48,3.83,33.78,73.97,7.03,1302.8,222.9,True,14.6,30,111,False,high,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,False,True,True,False,True,True,True,False,Ethanol/Water 70:30,med,low,0.85
mat-0513,Biomedical Grade Pullulan Type-842,Pullulan & Exopolysaccharides,Porcine cartilage,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,18.39,33.88,0.59,1.39,37.24,96.52,2.29,970.4,365.3,False,17.89,79,326,False,med,True,True,True,Standard (<0.5 EU/mg),False,False,False,False,False,False,False,False,False,False,Ethanol/Water 70:30,low,med,0.97
mat-0514,Hydrogel-Grade Agarose Type-455,Agarose & Agars,Corn starch / Potato starch,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,6.35,49.96,0.21,1.96,24.42,132.28,17.25,238.4,335.2,False,10.69,85,194,False,med,True,False,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,True,True,False,False,True,True,Ethanol/Water 70:30,med,low,0.87
mat-0515,Methacrylated Hyaluronic Acid Type-523,Hyaluronic Acid & Hyaluronates,Xanthomonas campestris culture,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",med,16.99,66.43,3.0,5.53,55.39,152.3,20.25,1489.3,157.6,False,7.06,43,268,False,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,False,True,False,True,False,True,True,False,Ethanol/Water 70:30,high,med,0.89
mat-0516,"Hydrogel-Grade Carrageenan (Kappa, Iota, Lambda) Type-376","Carrageenan (Kappa, Iota, Lambda)",Corn starch / Potato starch,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,26.03,61.45,2.34,4.67,13.04,29.72,12.49,1137.3,276.4,False,13.36,34,186,True,low,True,False,False,Standard (<0.5 EU/mg),False,True,True,True,True,False,True,False,False,False,Ethanol/Water 70:30,low,med,0.94
mat-0517,Sulfated Biopolymer Blends Type-479,Biopolymer Blends & Composites,Citrus peel / Apple pomace,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,28.42,72.08,0.53,1.66,7.36,56.3,16.0,865.3,418.7,True,13.36,35,76,True,low,True,False,True,Low (<0.1 EU/mg),True,False,False,False,False,False,True,False,False,False,"Water, Dilute Acetic Acid",high,med,1.0
mat-0518,Hydrogel-Grade Alginate Type-687,Alginate & Salts,Aureobasidium pullulans culture,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,7.75,44.51,1.98,2.9,43.27,108.79,8.91,320.3,421.2,False,2.01,33,198,True,low,True,True,False,Low (<0.1 EU/mg),True,True,True,False,False,False,True,False,False,True,"Water, Dilute Acetic Acid",low,med,0.88
mat-0519,Pharma-Grade Dextran Type-693,Dextran & Dextran Esters,Corn starch / Potato starch,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,32.73,73.77,1.45,4.77,50.72,65.29,28.01,2473.2,296.5,True,10.76,42,251,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,False,False,True,True,False,True,False,"Water, Dilute Acetic Acid",low,low,0.93
mat-0520,Film-Forming Biopolymer Blends Type-475,Biopolymer Blends & Composites,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",low,37.6,70.03,1.05,2.74,14.96,130.18,25.95,1921.6,343.9,True,4.58,73,165,True,low,True,True,False,Low (<0.1 EU/mg),True,True,True,True,True,True,True,False,False,False,"DMSO, Water",low,high,0.95
mat-0521,Hydrogel-Grade Xanthan Type-538,Xanthan & Gellan Gums,Porcine cartilage,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,42.31,47.79,3.01,3.75,31.31,126.7,26.66,890.7,405.4,True,4.12,89,292,True,low,True,False,False,Standard (<0.5 EU/mg),False,False,True,True,True,True,False,True,True,True,Ethanol/Water 70:30,med,low,0.99
mat-0522,Phosphate-modified Biopolymer Blends Type-928,Biopolymer Blends & Composites,Sphingomonas elodea culture,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",high,41.69,47.43,1.64,2.46,13.99,135.58,11.3,2220.5,35.7,False,16.59,40,290,True,med,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,False,False,True,False,True,"DMSO, Water",high,low,0.9
mat-0523,Low-MW Alginate Type-259,Alginate & Salts,Citrus peel / Apple pomace,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,37.11,68.43,2.44,4.1,46.7,96.14,10.03,1341.8,335.4,True,9.36,87,197,False,high,True,True,True,Low (<0.1 EU/mg),True,True,True,True,False,True,True,False,False,True,"Water, Dilute Acetic Acid",med,low,0.98
mat-0524,Carboxymethylated Dextran Type-810,Dextran & Dextran Esters,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",high,42.3,74.22,1.3,3.73,39.07,84.32,13.39,1555.7,333.5,True,9.5,29,132,True,med,False,True,True,Standard (<0.5 EU/mg),False,True,True,True,False,False,True,True,True,False,Phosphate Buffered Saline,med,high,0.9
mat-0525,Carboxymethylated Biopolymer Blends Type-705,Biopolymer Blends & Composites,Xanthomonas campestris culture,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,43.32,89.21,2.62,2.83,34.68,72.05,34.2,841.9,204.8,True,6.32,73,342,False,low,True,True,True,Ultra-Low (<0.05 EU/mg),False,False,True,False,True,False,False,False,True,False,"DMSO, Water",high,high,0.88
mat-0526,"Pharma-Grade Carrageenan (Kappa, Iota, Lambda) Type-424","Carrageenan (Kappa, Iota, Lambda)",Corn starch / Potato starch,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,12.4,58.86,1.71,4.93,13.8,74.02,6.65,1133.1,399.8,False,10.32,25,107,True,high,True,True,True,Standard (<0.5 EU/mg),False,True,True,False,False,True,True,True,False,False,"DMSO, Water",low,med,0.89
mat-0527,Pharma-Grade Xanthan Type-931,Xanthan & Gellan Gums,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,11.89,44.9,1.11,4.21,14.89,85.3,4.05,1708.6,284.3,True,12.06,77,264,True,low,True,True,False,Low (<0.1 EU/mg),True,False,True,True,True,True,True,True,True,True,"Water, Dilute Acetic Acid",med,high,0.89
mat-0528,Hydrogel-Grade Xanthan Type-215,Xanthan & Gellan Gums,Sphingomonas elodea culture,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,11.15,35.74,1.52,3.62,27.08,162.19,4.98,1519.7,243.6,False,10.55,14,227,False,med,True,True,False,Low (<0.1 EU/mg),False,True,False,False,False,True,False,False,False,False,Ethanol/Water 70:30,med,high,0.9
mat-0529,High-MW Chondroitin Type-710,Chondroitin & Glycosaminoglycans,Corn starch / Potato starch,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,13.71,48.34,0.48,1.22,56.16,179.37,7.5,604.3,17.5,True,1.96,27,170,True,low,True,True,False,Standard (<0.5 EU/mg),True,True,False,False,True,False,False,True,True,True,"Water, Dilute Acetic Acid",high,high,0.85
mat-0530,Hydrogel-Grade Cellulose Type-542,Cellulose & Nanocellulose,Corn starch / Potato starch,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,34.5,73.03,2.5,2.94,24.13,61.67,6.9,941.2,249.3,True,15.87,7,185,True,med,True,True,False,Low (<0.1 EU/mg),True,False,True,False,True,True,True,False,False,False,Phosphate Buffered Saline,med,med,0.99
mat-0531,Low-MW Cellulose Type-964,Cellulose & Nanocellulose,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",high,13.27,57.51,2.17,3.83,48.43,192.79,8.69,1286.6,406.1,True,9.7,88,160,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,True,True,True,True,True,True,True,Phosphate Buffered Saline,med,low,0.92
mat-0532,"Pharma-Grade Carrageenan (Kappa, Iota, Lambda) Type-976","Carrageenan (Kappa, Iota, Lambda)",Fungal fermentation (Aspergillus niger),"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,18.01,65.22,2.6,5.46,27.33,162.72,18.02,373.2,29.1,False,15.07,28,45,True,high,True,True,True,Low (<0.1 EU/mg),False,False,False,True,False,True,False,False,True,False,Ethanol/Water 70:30,high,med,0.88
mat-0533,Ultra-Pure Xanthan Type-833,Xanthan & Gellan Gums,Recombinant yeast production,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",high,33.06,55.02,2.47,5.79,34.36,151.28,21.99,981.7,375.0,True,6.64,33,204,True,med,True,True,False,Standard (<0.5 EU/mg),True,False,False,True,True,False,False,False,True,False,"DMSO, Water",high,med,0.86
mat-0534,Phosphate-modified Dextran Type-733,Dextran & Dextran Esters,Corn starch / Potato starch,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,27.5,57.4,2.12,3.49,42.38,88.07,13.29,1601.8,261.2,False,5.83,72,185,False,low,True,True,False,Standard (<0.5 EU/mg),False,True,False,True,False,False,True,False,False,False,"Water, Dilute Acetic Acid",high,low,0.95
mat-0535,Injectable Grade Pullulan Type-503,Pullulan & Exopolysaccharides,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,11.84,54.45,3.45,4.27,12.67,86.89,14.79,831.2,274.8,True,1.5,76,181,False,high,True,True,True,Low (<0.1 EU/mg),True,True,True,False,False,False,True,False,False,True,Ethanol/Water 70:30,med,low,0.85
mat-0536,Injectable Grade Dextran Type-479,Dextran & Dextran Esters,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",low,13.51,49.09,2.55,5.64,27.18,120.08,30.63,1551.6,293.8,True,16.51,52,264,False,low,True,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,True,False,True,True,False,True,False,"Water, Dilute Acetic Acid",low,low,0.94
mat-0537,Sulfated Cellulose Type-481,Cellulose & Nanocellulose,Sphingomonas elodea culture,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",low,14.24,60.59,1.13,5.01,12.23,105.57,2.95,1287.3,302.7,False,10.58,58,263,True,med,False,True,False,Low (<0.1 EU/mg),True,False,False,False,False,True,False,False,True,True,Phosphate Buffered Saline,low,high,0.85
mat-0538,Crosslinked Cellulose Type-750,Cellulose & Nanocellulose,Xanthomonas campestris culture,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,22.58,28.9,1.8,3.83,26.38,112.15,24.44,915.3,272.8,False,6.68,19,151,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,True,True,True,True,True,False,True,Phosphate Buffered Saline,low,low,0.99
mat-0539,Methacrylated Biopolymer Blends Type-342,Biopolymer Blends & Composites,Porcine cartilage,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,30.33,56.18,0.63,3.77,34.48,120.86,9.75,964.3,151.2,False,10.51,28,134,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,False,False,True,False,True,True,Ethanol/Water 70:30,low,high,0.98
mat-0540,Quaternized Chitosan Type-415,Chitosan & Derivatives,Aureobasidium pullulans culture,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",low,22.93,41.76,1.7,4.81,40.12,100.05,6.23,1180.1,242.7,False,3.08,66,140,False,high,True,True,False,Low (<0.1 EU/mg),False,False,True,True,False,True,False,True,True,True,"Water, Dilute Acetic Acid",high,low,0.91
mat-0541,High-MW Biopolymer Blends Type-804,Biopolymer Blends & Composites,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,30.77,77.1,3.43,5.25,7.06,83.48,19.42,561.4,412.0,True,7.12,29,288,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,True,True,False,False,False,False,True,False,Phosphate Buffered Saline,med,high,0.86
mat-0542,Phosphate-modified Pullulan Type-984,Pullulan & Exopolysaccharides,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,32.42,45.88,1.05,2.7,9.82,86.91,26.37,2343.8,270.7,False,11.09,15,187,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,False,False,True,True,True,True,True,False,"DMSO, Water",low,high,0.85
mat-0543,Film-Forming Cellulose Type-800,Cellulose & Nanocellulose,Sphingomonas elodea culture,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,8.81,17.63,2.12,4.84,20.98,71.23,23.29,1066.2,333.9,False,11.6,85,333,False,med,True,False,True,Ultra-Low (<0.05 EU/mg),False,False,True,True,True,True,True,True,False,False,"Water, Dilute Acetic Acid",low,med,0.93
mat-0544,Biomedical Grade Cellulose Type-723,Cellulose & Nanocellulose,Recombinant yeast production,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,8.28,13.93,1.22,3.63,21.46,166.63,32.5,2055.6,357.6,True,8.35,27,241,True,low,True,True,True,Standard (<0.5 EU/mg),False,False,True,True,True,False,True,False,False,True,"Water, Dilute Acetic Acid",high,high,0.95
mat-0545,Phosphate-modified Chondroitin Type-745,Chondroitin & Glycosaminoglycans,Recombinant yeast production,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",low,9.21,35.27,0.26,1.66,35.82,105.35,15.67,638.2,372.2,False,2.7,47,71,False,high,True,True,True,Low (<0.1 EU/mg),False,True,True,True,True,True,True,True,True,False,Ethanol/Water 70:30,low,high,0.98
